ds,y
2023-01-01,0.19584525509768155
2023-01-02,-0.928372777615032
2023-01-03,0.5082527557144718
2023-01-04,-1.5525836042378405
2023-01-05,1.2291556373256436
2023-01-06,0.722597482413043
2023-01-07,0.5560297343138757
2023-01-08,1.3326909839455139
2023-01-09,2.0654744444625766
2023-01-10,1.4643700650181304
2023-01-11,-1.3408742313316453
2023-01-12,-0.7295769667357015
2023-01-13,-0.024818577695678745
2023-01-14,0.6760910502108338
2023-01-15,1.217659020469123
2023-01-16,0.02425618684653441
2023-01-17,0.9867667644770783
2023-01-18,0.09461706764667754
2023-01-19,0.2884821970080518
2023-01-20,-0.4566610968482222
2023-01-21,0.0767667538890957
2023-01-22,-0.3016846056163336
2023-01-23,0.12412674702266735
2023-01-24,2.2036417966078394
2023-01-25,0.25060111116805717
2023-01-26,3.882382064837391
2023-01-27,1.7933179008808893
2023-01-28,1.534836123694874
2023-01-29,0.5416422198187866
2023-01-30,2.1503098794089914
2023-01-31,0.9243621737622261
2023-02-01,1.6720098146453615
2023-02-02,4.160084538268794
2023-02-03,1.5539401002753503
2023-02-04,2.849273326285676
2023-02-05,1.0468235748741126
2023-02-06,1.7650115095030383
2023-02-07,3.62080063563551
2023-02-08,1.2730329422122328
2023-02-09,3.7624485579969287
2023-02-10,2.7077519354554753
2023-02-11,1.4875332241057326
2023-02-12,2.732407739055521
2023-02-13,3.1225544496267297
2023-02-14,2.8218099622171966
2023-02-15,0.6797752801095436
2023-02-16,1.5728628241751317
2023-02-17,2.1024813644484954
2023-02-18,2.325566570899954
2023-02-19,3.0706720975506783
2023-02-20,2.677701000933254
2023-02-21,1.214655641289899
2023-02-22,2.9801978510059635
2023-02-23,3.2605857452838234
2023-02-24,3.25979044793104
2023-02-25,3.8307807255546216
2023-02-26,3.6339221545489044
2023-02-27,3.3091800792284367
2023-02-28,2.8298342885413534
2023-03-01,1.2890390664840088
2023-03-02,3.429618219132586
2023-03-03,3.2576876871631115
2023-03-04,3.3715788371953734
2023-03-05,1.873251424179691
2023-03-06,2.118943459591738
2023-03-07,4.303152853332904
2023-03-08,3.2604448461433453
2023-03-09,4.031500697372625
2023-03-10,3.4283183761304614
2023-03-11,3.4797561394957452
2023-03-12,4.438283805975997
2023-03-13,3.0339552717826264
2023-03-14,3.6961207769409836
2023-03-15,3.187724711294958
2023-03-16,3.2655037725676848
2023-03-17,3.4408278765313605
2023-03-18,4.0221337716337136
2023-03-19,3.371251378336523
2023-03-20,5.155756125573522
2023-03-21,3.0553926977804964
2023-03-22,3.813128355838641
2023-03-23,3.610268941725825
2023-03-24,5.546977884353733
2023-03-25,4.346554776511575
2023-03-26,5.231844539468635
2023-03-27,2.764439626963028
2023-03-28,4.567050265869259
2023-03-29,5.239630795623437
2023-03-30,4.482283989275425
2023-03-31,5.515480375065351
2023-04-01,3.9827115498996277
2023-04-02,5.95934744018558
2023-04-03,6.898898123619251
2023-04-04,4.287161439560341
2023-04-05,4.254497478599228
2023-04-06,6.203384477117701
2023-04-07,6.379572145730713
2023-04-08,4.327139972846732
2023-04-09,4.479813182904143
2023-04-10,4.668215391139493
